道具组id	道具id	道具名称	道具数量	道具权重	需求货币类型	需求货币数量
30018	42503018	#N/A	1	0	0	298900
30018	42603018	#N/A	1	0	0	298900
30018	43103018	#N/A	1	10	0	316500
30018	43203018	#N/A	1	10	0	316500
30018	43303018	#N/A	1	10	0	316500
30018	43403018	#N/A	1	10	0	316500
30018	43503018	#N/A	1	0	0	316500
30018	43603018	#N/A	1	0	0	316500
30018	44103018	#N/A	1	10	0	378300
30018	44203018	#N/A	1	10	0	378300
30018	44303018	#N/A	1	10	0	378300
30018	44403018	#N/A	1	10	0	378300
30018	44503018	#N/A	1	0	0	378300
30018	44603018	#N/A	1	0	0	378300
30018	41104018	#N/A	1	10	0	290100
30018	41204018	#N/A	1	10	0	290100
30018	41304018	#N/A	1	10	0	290100
30018	41404018	#N/A	1	10	0	290100
30018	41504018	#N/A	1	0	0	290100
30018	41604018	#N/A	1	0	0	290100
30018	42104018	#N/A	1	10	0	298900
30018	42204018	#N/A	1	10	0	298900
30018	42304018	#N/A	1	10	0	298900
30018	42404018	#N/A	1	10	0	298900
30018	42504018	#N/A	1	0	0	298900
30018	42604018	#N/A	1	0	0	298900
30018	43104018	#N/A	1	10	0	316500
30018	43204018	#N/A	1	10	0	316500
30018	43304018	#N/A	1	10	0	316500
30018	43404018	#N/A	1	10	0	316500
30018	43504018	#N/A	1	0	0	316500
30018	43604018	#N/A	1	0	0	316500
30018	44104018	#N/A	1	10	0	378300
30018	44204018	#N/A	1	10	0	378300
30018	44304018	#N/A	1	10	0	378300
30018	44404018	#N/A	1	10	0	378300
30018	44504018	#N/A	1	0	0	378300
30018	44604018	#N/A	1	0	0	378300
30018	41105018	#N/A	1	10	0	290100
30018	41205018	#N/A	1	10	0	290100
30018	41305018	#N/A	1	10	0	290100
30018	41405018	#N/A	1	10	0	290100
30018	41505018	#N/A	1	0	0	290100
30018	41605018	#N/A	1	0	0	290100
30018	42105018	#N/A	1	10	0	298900
30018	42205018	#N/A	1	10	0	298900
30018	42305018	#N/A	1	10	0	298900
30018	42405018	#N/A	1	10	0	298900
30018	42505018	#N/A	1	0	0	298900
30018	42605018	#N/A	1	0	0	298900
30018	43105018	#N/A	1	10	0	316500
30018	43205018	#N/A	1	10	0	316500
30018	43305018	#N/A	1	10	0	316500
30018	43405018	#N/A	1	10	0	316500
30018	43505018	#N/A	1	0	0	316500
30018	43605018	#N/A	1	0	0	316500
30018	44105018	#N/A	1	10	0	378300
30018	44205018	#N/A	1	10	0	378300
30018	44305018	#N/A	1	10	0	378300
30018	44405018	#N/A	1	10	0	378300
30018	44505018	#N/A	1	0	0	378300
30018	44605018	#N/A	1	0	0	378300
30019	41006119	#N/A	1	10	0	321500
30019	42006119	#N/A	1	10	0	330400
30019	43006119	#N/A	1	10	0	348000
30019	44006119	#N/A	1	10	0	409700
30019	41006519	#N/A	1	10	0	321500
30019	42006519	#N/A	1	10	0	330400
30019	43006519	#N/A	1	10	0	348000
30019	44006519	#N/A	1	10	0	409700
30019	41102019	火之咆哮胸甲	1	10	0	321500
30019	41202019	潜行狙击皮衣	1	10	0	321500
30019	41302019	伏魔皮甲	1	10	0	321500
30019	41402019	无上荣光长袍	1	10	0	321500
30019	41502019	精灵之王外套	1	0	0	321500
30019	41602019	血之镇魂皮甲	1	0	0	321500
30019	42102019	#N/A	1	10	0	330400
30019	42202019	#N/A	1	10	0	330400
30019	42302019	#N/A	1	10	0	330400
30019	42402019	#N/A	1	10	0	330400
30019	42502019	#N/A	1	0	0	330400
30019	42602019	#N/A	1	0	0	330400
30019	43102019	#N/A	1	10	0	348000
30019	43202019	#N/A	1	10	0	348000
30019	43302019	#N/A	1	10	0	348000
30019	43402019	#N/A	1	10	0	348000
30019	43502019	#N/A	1	0	0	348000
30019	43602019	#N/A	1	0	0	348000
30019	44102019	#N/A	1	10	0	409700
30019	44202019	#N/A	1	10	0	409700
30019	44302019	#N/A	1	10	0	409700
30019	44402019	#N/A	1	10	0	409700
30019	44502019	#N/A	1	0	0	409700
30019	44602019	#N/A	1	0	0	409700
30019	41103019	#N/A	1	10	0	321500
30019	41203019	#N/A	1	10	0	321500
30019	41303019	#N/A	1	10	0	321500
30019	41403019	#N/A	1	10	0	321500
30019	41503019	#N/A	1	0	0	321500
30019	41603019	#N/A	1	0	0	321500
30019	42103019	#N/A	1	10	0	330400
30019	42203019	#N/A	1	10	0	330400
30019	42303019	#N/A	1	10	0	330400
30019	42403019	#N/A	1	10	0	330400
30019	42503019	#N/A	1	0	0	330400
30019	42603019	#N/A	1	0	0	330400
30019	43103019	#N/A	1	10	0	348000
30019	43203019	#N/A	1	10	0	348000
30019	43303019	#N/A	1	10	0	348000
30019	43403019	#N/A	1	10	0	348000
30019	43503019	#N/A	1	0	0	348000
30019	43603019	#N/A	1	0	0	348000
30019	44103019	#N/A	1	10	0	409700
30019	44203019	#N/A	1	10	0	409700
30019	44303019	#N/A	1	10	0	409700
30019	44403019	#N/A	1	10	0	409700
30019	44503019	#N/A	1	0	0	409700
30019	44603019	#N/A	1	0	0	409700
30019	41104019	#N/A	1	10	0	321500
30019	41204019	#N/A	1	10	0	321500
30019	41304019	#N/A	1	10	0	321500
30019	41404019	#N/A	1	10	0	321500
30019	41504019	#N/A	1	0	0	321500
30019	41604019	#N/A	1	0	0	321500
30019	42104019	#N/A	1	10	0	330400
30019	42204019	#N/A	1	10	0	330400
30019	42304019	#N/A	1	10	0	330400
30019	42404019	#N/A	1	10	0	330400
30019	42504019	#N/A	1	0	0	330400
30019	42604019	#N/A	1	0	0	330400
30019	43104019	#N/A	1	10	0	348000
30019	43204019	#N/A	1	10	0	348000
30019	43304019	#N/A	1	10	0	348000
30019	43404019	#N/A	1	10	0	348000
30019	43504019	#N/A	1	0	0	348000
30019	43604019	#N/A	1	0	0	348000
30019	44104019	#N/A	1	10	0	409700
30019	44204019	#N/A	1	10	0	409700
30019	44304019	#N/A	1	10	0	409700
30019	44404019	#N/A	1	10	0	409700
30019	44504019	#N/A	1	0	0	409700
30019	44604019	#N/A	1	0	0	409700
30019	41105019	#N/A	1	10	0	321500
30019	41205019	#N/A	1	10	0	321500
30019	41305019	#N/A	1	10	0	321500
30019	41405019	#N/A	1	10	0	321500
30019	41505019	#N/A	1	0	0	321500
30019	41605019	#N/A	1	0	0	321500
30019	42105019	#N/A	1	10	0	330400
30019	42205019	#N/A	1	10	0	330400
30019	42305019	#N/A	1	10	0	330400
30019	42405019	#N/A	1	10	0	330400
30019	42505019	#N/A	1	0	0	330400
30019	42605019	#N/A	1	0	0	330400
30019	43105019	#N/A	1	10	0	348000
30019	43205019	#N/A	1	10	0	348000
30019	43305019	#N/A	1	10	0	348000
30019	43405019	#N/A	1	10	0	348000
30019	43505019	#N/A	1	0	0	348000
30019	43605019	#N/A	1	0	0	348000
30019	44105019	#N/A	1	10	0	409700
30019	44205019	#N/A	1	10	0	409700
30019	44305019	#N/A	1	10	0	409700
30019	44405019	#N/A	1	10	0	409700
30019	44505019	#N/A	1	0	0	409700
30019	44605019	#N/A	1	0	0	409700
30020	41006120	#N/A	1	10	0	355500
30020	42006120	#N/A	1	10	0	364300
30020	43006120	#N/A	1	10	0	382000
30020	44006120	#N/A	1	10	0	443700
30020	41006520	#N/A	1	10	0	355500
30020	42006520	#N/A	1	10	0	364300
30020	43006520	#N/A	1	10	0	382000
30020	44006520	#N/A	1	10	0	443700
30020	41102020	剑宗再临战袍	1	10	0	355500
30020	41202020	梦幻枪神夹克	1	10	0	355500
30020	41302020	泰坦之眼胸甲	1	10	0	355500
30020	41402020	神祗之吻法袍	1	10	0	355500
30020	41502020	复转命运外套	1	0	0	355500
30020	41602020	魔神无双外套	1	0	0	355500
30020	42102020	#N/A	1	10	0	364300
30020	42202020	#N/A	1	10	0	364300
30020	42302020	#N/A	1	10	0	364300
30020	42402020	#N/A	1	10	0	364300
30020	42502020	#N/A	1	0	0	364300
30020	42602020	#N/A	1	0	0	364300
30020	43102020	#N/A	1	10	0	382000
30020	43202020	#N/A	1	10	0	382000
30020	43302020	#N/A	1	10	0	382000
30020	43402020	#N/A	1	10	0	382000
30020	43502020	#N/A	1	0	0	382000
30020	43602020	#N/A	1	0	0	382000
30020	44102020	#N/A	1	10	0	443700
30020	44202020	#N/A	1	10	0	443700
30020	44302020	#N/A	1	10	0	443700
30020	44402020	#N/A	1	10	0	443700
30020	44502020	#N/A	1	0	0	443700
30020	44602020	#N/A	1	0	0	443700
30020	41103020	#N/A	1	10	0	355500
30020	41203020	#N/A	1	10	0	355500
30020	41303020	#N/A	1	10	0	355500
30020	41403020	#N/A	1	10	0	355500
30020	41503020	#N/A	1	0	0	355500
30020	41603020	#N/A	1	0	0	355500
30020	42103020	#N/A	1	10	0	364300
30020	42203020	#N/A	1	10	0	364300
30020	42303020	#N/A	1	10	0	364300
30020	42403020	#N/A	1	10	0	364300
30020	42503020	#N/A	1	0	0	364300
30020	42603020	#N/A	1	0	0	364300
30020	43103020	#N/A	1	10	0	382000
30020	43203020	#N/A	1	10	0	382000
30020	43303020	#N/A	1	10	0	382000
30020	43403020	#N/A	1	10	0	382000
30020	43503020	#N/A	1	0	0	382000
30020	43603020	#N/A	1	0	0	382000
30020	44103020	#N/A	1	10	0	443700
30020	44203020	#N/A	1	10	0	443700
30020	44303020	#N/A	1	10	0	443700
30020	44403020	#N/A	1	10	0	443700
30020	44503020	#N/A	1	0	0	443700
30020	44603020	#N/A	1	0	0	443700
30020	41104020	#N/A	1	10	0	355500
30020	41204020	#N/A	1	10	0	355500
30020	41304020	#N/A	1	10	0	355500
30020	41404020	#N/A	1	10	0	355500
30020	41504020	#N/A	1	0	0	355500
30020	41604020	#N/A	1	0	0	355500
30020	42104020	#N/A	1	10	0	364300
30020	42204020	#N/A	1	10	0	364300
30020	42304020	#N/A	1	10	0	364300
30020	42404020	#N/A	1	10	0	364300
30020	42504020	#N/A	1	0	0	364300
30020	42604020	#N/A	1	0	0	364300
30020	43104020	#N/A	1	10	0	382000
30020	43204020	#N/A	1	10	0	382000
30020	43304020	#N/A	1	10	0	382000
30020	43404020	#N/A	1	10	0	382000
30020	43504020	#N/A	1	0	0	382000
30020	43604020	#N/A	1	0	0	382000
30020	44104020	#N/A	1	10	0	443700
30020	44204020	#N/A	1	10	0	443700
30020	44304020	#N/A	1	10	0	443700
30020	44404020	#N/A	1	10	0	443700
30020	44504020	#N/A	1	0	0	443700
30020	44604020	#N/A	1	0	0	443700
30020	41105020	#N/A	1	10	0	355500
30020	41205020	#N/A	1	10	0	355500
30020	41305020	#N/A	1	10	0	355500
30020	41405020	#N/A	1	10	0	355500
30020	41505020	#N/A	1	0	0	355500
30020	41605020	#N/A	1	0	0	355500
30020	42105020	#N/A	1	10	0	364300
30020	42205020	#N/A	1	10	0	364300
30020	42305020	#N/A	1	10	0	364300
30020	42405020	#N/A	1	10	0	364300
30020	42505020	#N/A	1	0	0	364300
30020	42605020	#N/A	1	0	0	364300
30020	43105020	#N/A	1	10	0	382000
30020	43205020	#N/A	1	10	0	382000
30020	43305020	#N/A	1	10	0	382000
30020	43405020	#N/A	1	10	0	382000
30020	43505020	#N/A	1	0	0	382000
30020	43605020	#N/A	1	0	0	382000
30020	44105020	#N/A	1	10	0	443700
30020	44205020	#N/A	1	10	0	443700
30020	44305020	#N/A	1	10	0	443700
30020	44405020	#N/A	1	10	0	443700
30020	44505020	#N/A	1	0	0	443700
30020	44605020	#N/A	1	0	0	443700
40001	71000001	+5sp技能书	4	10	1	4
40001	71000001	+5sp技能书	5	10	1	5
40001	71000001	+5sp技能书	10	10	1	10
40001	71000001	+5sp技能书	3	10	0	3000
40001	71000001	+5sp技能书	4	10	0	4000
40001	71000001	+5sp技能书	5	10	0	5000
40001	71000001	+5sp技能书	10	10	0	10000
40010	71000001	+5sp技能书	4	10	1	4
40010	71000001	+5sp技能书	5	10	1	5
40010	71000001	+5sp技能书	10	10	1	10
40010	72000001	+10sp技能书	4	10	1	8
40010	72000001	+10sp技能书	5	10	1	10
40010	72000001	+10sp技能书	10	10	1	20
40010	71000001	+5sp技能书	3	10	0	3000
40010	71000001	+5sp技能书	4	10	0	4000
40010	71000001	+5sp技能书	5	10	0	5000
40010	71000001	+5sp技能书	10	10	0	10000
40010	72000001	+10sp技能书	3	10	0	6000
40010	72000001	+10sp技能书	4	10	0	8000
40010	72000001	+10sp技能书	5	10	0	10000
40010	72000001	+10sp技能书	10	10	0	20000
40020	71000001	+5sp技能书	4	10	1	4
40020	71000001	+5sp技能书	5	10	1	5
40020	71000001	+5sp技能书	10	10	1	10
40020	72000001	+10sp技能书	4	10	1	8
40020	72000001	+10sp技能书	5	10	1	10
40020	72000001	+10sp技能书	10	10	1	20
40020	73000001	+15sp技能书	3	10	1	15
40020	73000001	+15sp技能书	4	10	1	20
40020	73000001	+15sp技能书	5	10	1	25
40020	73000001	+15sp技能书	10	10	1	50
40020	71000001	+5sp技能书	3	10	0	3000
40020	71000001	+5sp技能书	4	10	0	4000
40020	71000001	+5sp技能书	5	10	0	5000
40020	71000001	+5sp技能书	10	10	0	10000
40020	72000001	+10sp技能书	3	10	0	6000
40020	72000001	+10sp技能书	4	10	0	8000
40020	72000001	+10sp技能书	5	10	0	10000
40020	72000001	+10sp技能书	10	10	0	20000
40020	73000001	+15sp技能书	2	10	0	10000
40020	73000001	+15sp技能书	3	10	0	15000
40020	73000001	+15sp技能书	4	10	0	20000
40020	73000001	+15sp技能书	5	10	0	25000
40020	73000001	+15sp技能书	10	10	0	50000
40030	71000001	+5sp技能书	4	10	1	4
40030	71000001	+5sp技能书	5	10	1	5
40030	71000001	+5sp技能书	10	10	1	10
40030	72000001	+10sp技能书	4	10	1	8
40030	72000001	+10sp技能书	5	10	1	10
40030	72000001	+10sp技能书	10	10	1	20
40030	73000001	+15sp技能书	3	10	1	15
40030	73000001	+15sp技能书	4	10	1	20
40030	73000001	+15sp技能书	5	10	1	25
40030	73000001	+15sp技能书	10	10	1	50
40030	74000001	+20sp技能书	1	10	1	10
40030	74000001	+20sp技能书	2	10	1	20
40030	74000001	+20sp技能书	3	10	1	30
40030	74000001	+20sp技能书	4	10	1	40
40030	74000001	+20sp技能书	5	10	1	50
40030	74000001	+20sp技能书	10	10	1	100
40030	71000001	+5sp技能书	3	10	0	3000
40030	71000001	+5sp技能书	4	10	0	4000
40030	71000001	+5sp技能书	5	10	0	5000
40030	71000001	+5sp技能书	10	10	0	10000
40030	72000001	+10sp技能书	3	10	0	6000
40030	72000001	+10sp技能书	4	10	0	8000
40030	72000001	+10sp技能书	5	10	0	10000
40030	72000001	+10sp技能书	10	10	0	20000
40030	73000001	+15sp技能书	2	10	0	10000
40030	73000001	+15sp技能书	3	10	0	15000
40030	73000001	+15sp技能书	4	10	0	20000
40030	73000001	+15sp技能书	5	10	0	25000
40030	73000001	+15sp技能书	10	10	0	50000
40030	74000001	+20sp技能书	1	10	0	10000
40030	74000001	+20sp技能书	2	10	0	20000
40030	74000001	+20sp技能书	3	10	0	30000
40030	74000001	+20sp技能书	4	10	0	40000
40030	74000001	+20sp技能书	5	10	0	50000
40030	74000001	+20sp技能书	10	10	0	100000
40030	72000004	初级开孔器	1	10	1	20
40030	73000004	中级开孔器	1	10	1	50
40030	74000004	高级开孔器	1	10	1	150
40030	75000004	顶级开孔器	1	10	1	400
40030	72000003	初级武器孔	1	10	0	15000
40035	71000001	+5sp技能书	4	10	1	4
40035	71000001	+5sp技能书	5	10	1	5
40035	71000001	+5sp技能书	10	10	1	10
40035	72000001	+10sp技能书	4	10	1	8
40035	72000001	+10sp技能书	5	10	1	10
40035	72000001	+10sp技能书	10	10	1	20
40035	73000001	+15sp技能书	3	10	1	15
40035	73000001	+15sp技能书	4	10	1	20
40035	73000001	+15sp技能书	5	10	1	25
40035	73000001	+15sp技能书	10	10	1	50
40035	74000001	+20sp技能书	1	10	1	10
40035	74000001	+20sp技能书	2	10	1	20
40035	74000001	+20sp技能书	3	10	1	30
40035	74000001	+20sp技能书	4	10	1	40
40035	74000001	+20sp技能书	5	10	1	50
40035	74000001	+20sp技能书	10	10	1	100
40035	71000001	+5sp技能书	3	10	0	3000
40035	71000001	+5sp技能书	4	10	0	4000
40035	71000001	+5sp技能书	5	10	0	5000
40035	71000001	+5sp技能书	10	10	0	10000
40035	72000001	+10sp技能书	3	10	0	6000
40035	72000001	+10sp技能书	4	10	0	8000
40035	72000001	+10sp技能书	5	10	0	10000
40035	72000001	+10sp技能书	10	10	0	20000
40035	73000001	+15sp技能书	2	10	0	10000
40035	73000001	+15sp技能书	3	10	0	15000
40035	73000001	+15sp技能书	4	10	0	20000
40035	73000001	+15sp技能书	5	10	0	25000
40035	73000001	+15sp技能书	10	10	0	50000
40035	74000001	+20sp技能书	1	10	0	10000
40035	74000001	+20sp技能书	2	10	0	20000
40035	74000001	+20sp技能书	3	10	0	30000
40035	74000001	+20sp技能书	4	10	0	40000
40035	74000001	+20sp技能书	5	10	0	50000
40035	74000001	+20sp技能书	10	10	0	100000
40035	72000004	初级开孔器	1	10	1	20
40035	73000004	中级开孔器	1	10	1	50
40035	74000004	高级开孔器	1	10	1	150
40035	75000004	顶级开孔器	1	10	1	400
40035	72000003	初级武器孔	1	10	0	15000
40035	73000003	中级武器孔	1	10	0	150000
40035	86001018	原石	1	10	0	1000
40035	86001018	原石	2	10	0	2000
40035	86001018	原石	3	10	0	3000
40035	86001018	原石	4	10	0	4000
40035	86001018	原石	5	10	0	5000
40035	86001018	原石	1	10	1	1
40035	86001018	原石	2	10	1	2
40035	86001018	原石	3	10	1	3
40035	86001018	原石	4	10	1	4
40035	86001018	原石	5	10	1	5
40045	71000001	+5sp技能书	4	10	1	4
40045	71000001	+5sp技能书	5	10	1	5
40045	71000001	+5sp技能书	10	10	1	10
40045	72000001	+10sp技能书	4	10	1	8
40045	72000001	+10sp技能书	5	10	1	10
40045	72000001	+10sp技能书	10	10	1	20
40045	73000001	+15sp技能书	3	10	1	15
40045	73000001	+15sp技能书	4	10	1	20
40045	73000001	+15sp技能书	5	10	1	25
40045	73000001	+15sp技能书	10	10	1	50
40045	74000001	+20sp技能书	1	10	1	10
40045	74000001	+20sp技能书	2	10	1	20
40045	74000001	+20sp技能书	3	10	1	30
40045	74000001	+20sp技能书	4	10	1	40
40045	74000001	+20sp技能书	5	10	1	50
40045	74000001	+20sp技能书	10	10	1	100
40045	71000001	+5sp技能书	3	10	0	3000
40045	71000001	+5sp技能书	4	10	0	4000
40045	71000001	+5sp技能书	5	10	0	5000
40045	71000001	+5sp技能书	10	10	0	10000
40045	72000001	+10sp技能书	3	10	0	6000
40045	72000001	+10sp技能书	4	10	0	8000
40045	72000001	+10sp技能书	5	10	0	10000
40045	72000001	+10sp技能书	10	10	0	20000
40045	73000001	+15sp技能书	2	10	0	10000
40045	73000001	+15sp技能书	3	10	0	15000
40045	73000001	+15sp技能书	4	10	0	20000
40045	73000001	+15sp技能书	5	10	0	25000
40045	73000001	+15sp技能书	10	10	0	50000
40045	74000001	+20sp技能书	1	10	0	10000
40045	74000001	+20sp技能书	2	10	0	20000
40045	74000001	+20sp技能书	3	10	0	30000
40045	74000001	+20sp技能书	4	10	0	40000
40045	74000001	+20sp技能书	5	10	0	50000
40045	74000001	+20sp技能书	10	10	0	100000
40045	72000004	初级开孔器	1	10	1	20
40045	73000004	中级开孔器	1	10	1	50
40045	74000004	高级开孔器	1	10	1	150
40045	75000004	顶级开孔器	1	10	1	400
40045	72000003	初级武器孔	1	10	0	15000
40045	73000003	中级武器孔	1	10	0	150000
40045	74000003	高级武器孔	1	10	0	1500000
40045	86001018	原石	1	10	0	1000
40045	86001018	原石	2	10	0	2000
40045	86001018	原石	3	10	0	3000
40045	86001018	原石	4	10	0	4000
40045	86001018	原石	5	10	0	5000
40045	86001018	原石	1	10	1	1
40045	86001018	原石	2	10	1	2
40045	86001018	原石	3	10	1	3
40045	86001018	原石	4	10	1	4
40045	86001018	原石	5	10	1	5
40050	71000001	+5sp技能书	4	10	1	4
40050	71000001	+5sp技能书	5	10	1	5
40050	71000001	+5sp技能书	10	10	1	10
40050	72000001	+10sp技能书	4	10	1	8
40050	72000001	+10sp技能书	5	10	1	10
40050	72000001	+10sp技能书	10	10	1	20
40050	73000001	+15sp技能书	3	10	1	15
40050	73000001	+15sp技能书	4	10	1	20
40050	73000001	+15sp技能书	5	10	1	25
40050	73000001	+15sp技能书	10	10	1	50
40050	74000001	+20sp技能书	1	10	1	10
40050	74000001	+20sp技能书	2	10	1	20
40050	74000001	+20sp技能书	3	10	1	30
40050	74000001	+20sp技能书	4	10	1	40
40050	74000001	+20sp技能书	5	10	1	50
40050	74000001	+20sp技能书	10	10	1	100
40050	75000001	+25sp技能书	1	10	1	20
40050	75000001	+25sp技能书	2	10	1	40
40050	75000001	+25sp技能书	3	10	1	60
40050	75000001	+25sp技能书	4	10	1	80
40050	75000001	+25sp技能书	5	10	1	100
40050	75000001	+25sp技能书	10	10	1	200
40050	71000001	+5sp技能书	3	10	0	3000
40050	71000001	+5sp技能书	4	10	0	4000
40050	71000001	+5sp技能书	5	10	0	5000
40050	71000001	+5sp技能书	10	10	0	10000
40050	72000001	+10sp技能书	3	10	0	6000
40050	72000001	+10sp技能书	4	10	0	8000
40050	72000001	+10sp技能书	5	10	0	10000
40050	72000001	+10sp技能书	10	10	0	20000
40050	73000001	+15sp技能书	2	10	0	10000
40050	73000001	+15sp技能书	3	10	0	15000
40050	73000001	+15sp技能书	4	10	0	20000
40050	73000001	+15sp技能书	5	10	0	25000
40050	73000001	+15sp技能书	10	10	0	50000
40050	74000001	+20sp技能书	1	10	0	10000
40050	74000001	+20sp技能书	2	10	0	20000
40050	74000001	+20sp技能书	3	10	0	30000
40050	74000001	+20sp技能书	4	10	0	40000
40050	74000001	+20sp技能书	5	10	0	50000
40050	74000001	+20sp技能书	10	10	0	100000
40050	75000001	+25sp技能书	1	10	0	20000
40050	75000001	+25sp技能书	2	10	0	40000
40050	75000001	+25sp技能书	3	10	0	60000
40050	75000001	+25sp技能书	4	10	0	80000
40050	75000001	+25sp技能书	5	10	0	100000
40050	75000001	+25sp技能书	10	10	0	200000
40060	71000001	+5sp技能书	4	10	1	4
40060	71000001	+5sp技能书	5	10	1	5
40060	71000001	+5sp技能书	10	10	1	10
40060	72000001	+10sp技能书	4	10	1	8
40060	72000001	+10sp技能书	5	10	1	10
40060	72000001	+10sp技能书	10	10	1	20
40060	73000001	+15sp技能书	3	10	1	15
40060	73000001	+15sp技能书	4	10	1	20
40060	73000001	+15sp技能书	5	10	1	25
40060	73000001	+15sp技能书	10	10	1	50
40060	74000001	+20sp技能书	1	10	1	10
40060	74000001	+20sp技能书	2	10	1	20
40060	74000001	+20sp技能书	3	10	1	30
40060	74000001	+20sp技能书	4	10	1	40
40060	74000001	+20sp技能书	5	10	1	50
40060	74000001	+20sp技能书	10	10	1	100
40060	75000001	+25sp技能书	1	10	1	20
40060	75000001	+25sp技能书	2	10	1	40
40060	75000001	+25sp技能书	3	10	1	60
40060	75000001	+25sp技能书	4	10	1	80
40060	75000001	+25sp技能书	5	10	1	100
40060	75000001	+25sp技能书	10	10	1	200
40060	71000001	+5sp技能书	3	10	0	3000
40060	71000001	+5sp技能书	4	10	0	4000
40060	71000001	+5sp技能书	5	10	0	5000
40060	71000001	+5sp技能书	10	10	0	10000
40060	72000001	+10sp技能书	3	10	0	6000
40060	72000001	+10sp技能书	4	10	0	8000
40060	72000001	+10sp技能书	5	10	0	10000
40060	72000001	+10sp技能书	10	10	0	20000
40060	73000001	+15sp技能书	2	10	0	10000
40060	73000001	+15sp技能书	3	10	0	15000
40060	73000001	+15sp技能书	4	10	0	20000
40060	73000001	+15sp技能书	5	10	0	25000
40060	73000001	+15sp技能书	10	10	0	50000
40060	74000001	+20sp技能书	1	10	0	10000
40060	74000001	+20sp技能书	2	10	0	20000
40060	74000001	+20sp技能书	3	10	0	30000
40060	74000001	+20sp技能书	4	10	0	40000
40060	74000001	+20sp技能书	5	10	0	50000
40060	74000001	+20sp技能书	10	10	0	100000
40060	75000001	+25sp技能书	1	10	0	20000
40060	75000001	+25sp技能书	2	10	0	40000
40060	75000001	+25sp技能书	3	10	0	60000
40060	75000001	+25sp技能书	4	10	0	80000
40060	75000001	+25sp技能书	5	10	0	100000
40060	75000001	+25sp技能书	10	10	0	200000
40060	72000004	初级开孔器	1	10	1	20
40060	73000004	中级开孔器	1	10	1	50
40060	74000004	高级开孔器	1	10	1	150
40060	75000004	顶级开孔器	1	10	1	400
40060	72000003	初级武器孔	1	10	0	15000
40060	73000003	中级武器孔	1	10	0	150000
40060	74000003	高级武器孔	1	10	0	1500000
40060	75000003	顶级武器孔	1	10	0	9000000
40060	86001018	原石	1	10	0	1000
40060	86001018	原石	2	10	0	2000
