怪物ID	对象类型	名称	怪物头像资源	二级名称	外观	血条	闲聊对话	地位	是否稀有	等级	类型	生命值	物理攻击	物理防御	魔法攻击	魔法防御	物理暴击	魔法暴击	物理暴击抵抗	魔法暴击抵抗	命中率	闪避率	格挡率	格挡值	职业	经验值	随身BUFF1	随身BUFF2	随身BUFF3	随身BUFF4	随身BUFF5	速度	AI	追踪频率	AI激活距离	出生动作	普通攻击	技能1	技能2	技能3	技能4	技能5	技能6	技能7	技能8	技能9	技能10	技能11	技能12	技能13	技能14	普通攻击权重	技能1权重	技能2权重	技能3权重	技能4权重	技能5权重	技能6权重	技能7权重	技能8权重	技能9权重	起身技能概率	反击技能概率	围绕最小距离	围绕最大距离	获得声望	金币掉落数量限制	道具掉落数量限制	阵营	刷新广播	击杀广播	不被击退	不被击飞	不被打断	攻击强制开始时间	模型大小比例	属性自适应
311205	0		monster_GBL.png	0	100101	35	0	0		84		1132950	115371	93665	0	95394	148359	0	184314	184314	41018	0	32748	8000	0	0	0	0	0	0	0		110	2000
311301	3	强壮野猪	monster_YZ.png	0	102301	15	0	2		85	0	226590	72747	102899	0	104339	67324	0	191320	191320	42575	0	33416	8000	0	0	0	0	0	0	0	320	102301	700	2048	monster_006_born	21006001										21006002					100	100	0								0	50	400	900		100	1	1			0	0	0	2000	1.1	0
311302	3	湖畔树人	monster_SR.png	0	103101	15	0	1		85	0	250380	50974	105600	48752	107113	0	0	191320	191320	63863	0	33416	8000	0	0	0	0	0	0	0	110	103102	700	750	monster_boss_016_born	21031001	21031002	21031003								21031004					100	300	0								0	100	150	650		100	3	1			0	0	0	2000	1	0
311303	0		monster_GBL.png	0	100101	35	0	0		85		203930	87795	101401	0	102956	227217	0	191320	191320	42575	0	33416	8000	0	0	0	0	0	0	0		110	2000
311304	0		monster_GBL.png	0	100101	35	0	0		85		339890	57699	99153	0	100882	88964	0	191320	191320	42575	0	33416	8000	0	0	0	0	0	0	0		110	2000
311305	0		monster_GBL.png	0	100101	35	0	0		85		1132950	117891	99154	0	100882	151478	0	191320	191320	42575	0	33416	8000	0	0	0	0	0	0	0		110	2000
311401	3	男僵尸	monster_NANJS.png	0	100601	6	0	2		85	0	299100	73634	101875	0	103473	53859	0	172188	191320	42575	0	34419	8000	0	0	0	0	0	0	0	80	2001	1000	2000	monster_005_born_2	21005001	21005002									21005009	21005010				100	0	0								0	50	250	270		100	1	1			0	0	0	2000	1	0
311402	3	女僵尸	monster_NVJS.png	0	100501	46	0	2		85	0	254232	64495	101460	0	103089	49515	0	191320	172188	42575	0	34419	8000	0	0	0	0	0	0	0	150	2001	800	1000	monster_016_born_0	21016001	21016007									21016004	21016005				100	0	0								0	50	150	200		100	1	1			0	0	0	2000	1	0
311403	0		monster_GBL.png	0	100101	35	0	0		85		224330	88866	100213	0	101938	227217	0	191320	191320	42575	0	34419	8000	0	0	0	0	0	0	0		110	2000
311404	0		monster_GBL.png	0	100101	35	0	0		85		373880	58402	97720	0	99638	88964	0	191320	191320	42575	0	34419	8000	0	0	0	0	0	0	0		110	2000
311405	0		monster_GBL.png	0	100101	35	0	0		85		1246250	119329	97721	0	99638	151478	0	191320	191320	42575	0	34419	8000	0	0	0	0	0	0	0		110	2000
311501	3	赤尾蝎人	monster_XZN.png	0	100801	55	0	2		86	0	249250	75187	103646	0	105244	68737	0	194630	194630	43311	0	40916	8000	0	0	0	0	0	0	0	130	2001	800	2000	monster_002_born_0	21002001	21002002									21002004	21002005				100	0	0								0	50	500	750		100	1	1			0	0	0	2000	1	0
311502	3	剧毒蝎人	monster_XZN.png	0	100801	151	0	1		86	0	211860	65855	103231	0	104861	63194	0	194630	194630	43311	0	40916	8000	0	0	0	0	0	0	0	130	2002	800	2000	monster_002_born_0	21002001	21002002									21002004	21002005				100	0	0								0	100	500	750		100	1	1			0	0	0	2000	1.1	0
311503	0		monster_GBL.png	0	100101	35	0	0		86		224330	90741	101984	0	103709	231989	0	194630	194630	43311	0	34097	8000	0	0	0	0	0	0	0		110	2000
311504	0		monster_GBL.png	0	100101	35	0	0		86		373880	59633	99492	0	101409	90831	0	194630	194630	43311	0	34097	8000	0	0	0	0	0	0	0		110	2000
311505	3	湖畔树人	monster_SR.png	0	103101	15	0	0		86	0	1620125	99241	103757	93394	105757	0	0	194630	194630	64967	0	34097	8000	0	0	0	0	0	0	0	110	103102	700	750	monster_boss_016_born	21031001	21031002	21031003								21031004					100	300	0								100	150	150	650		100	3	1			0	0	0	2000	1	0
311601	3	赤尾蝎人	monster_XZN.png	0	100801	55	0	1		87	0	249250	77527	106246	0	107844	70861	0	199514	199514	44397	0	42157	8000	0	0	0	0	0	0	0	130	2001	800	2000	monster_002_born_0	21002001	21002002									21002004	21002005				100	0	0								0	100	500	750		100	1	1			0	0	0	2000	1	0
311602	3	剧毒蝎人	monster_XZN.png	0	100801	151	0	1		87	0	211860	67903	105831	0	107461	65146	0	199514	199514	44397	0	42157	8000	0	0	0	0	0	0	0	130	2002	800	2000	monster_002_born_0	21002001	21002002									21002004	21002005				100	0	0								0	100	500	750		100	1	1			0	0	0	2000	1.1	0
311603	0		monster_GBL.png	0	100101	35	0	0		87		224330	93567	104584	0	106310	239156	0	199514	199514	44397	0	35131	8000	0	0	0	0	0	0	0		110	2000
311604	0		monster_GBL.png	0	100101	35	0	0		87		373880	61487	102092	0	104009	93638	0	199514	199514	44397	0	35131	8000	0	0	0	0	0	0	0		110	2000
311605	0		monster_GBL.png	0	100101	35	0	0		87		1246250	125647	102092	0	104010	159437	0	199514	199514	44397	0	35131	8000	0	0	0	0	0	0	0		110	2000
311701	3	漫游枪手	monster_QK.png	0	2001	20	0	2		87	0	274180	78461	105037	0	106809	70861	0	199514	199514	44397	0	36185	8000	0	0	0	0	0	0	0	300	30023	760	800	card_002_born_0	23014001	23014005	23014003													100	100	100								0	50	150	650		100	3	1			0	0	0	2000	1	0
311702	0		monster_GBL.png	0	100101	35	0	0		87		233050	68721	104576	0	106384	97719	0	199514	199514	44397	0	36185	8000	0	0	0	0	0	0	0		110	2000
311703	0		monster_GBL.png	0	100101	35	0	0		87		246760	94694	103194	0	105108	239156	0	199514	199514	44397	0	36185	8000	0	0	0	0	0	0	0		110	2000
311704	0		monster_GBL.png	0	100101	35	0	0		87		411270	62227	100429	0	102556	93638	0	199514	199514	44397	0	36185	8000	0	0	0	0	0	0	0		110	2000
311705	0		monster_GBL.png	0	100101	35	0	0		87		1370900	127161	100429	0	102556	159437	0	199514	199514	44397	0	36185	8000	0	0	0	0	0	0	0		110	2000
311801	3	牛头战士	monster_PTNTG.png	0	101901	12	0	2		88	0	356434	86471	114990	0	116762	54616	0	216615	216615	33738	0	38771	8000	0	0	0	0	0	0	0	145	2001	1100	1024	monster_008_dash	21008001	21008003	21008010								21008008	21008005	21008006			100	100	0								0	50	180	750		100	1	1			0	0	0	2000	1.1	0
311802	3	精灵游侠	monster_XJL.png	0	100201	21	0	1		88	0	233050	75730	114529	0	122154	71731	0	216615	216615	48197	0	38771	8000	0	0	0	0	0	0	0	135	2001	700	2500	monster_003_born_1	21003001	21003002	21003005								21003009					200	200	100								0	100	650	800		100	1	1			0	0	0	2000	1	0
311803	0		monster_GBL.png	0	100101	35	0	0		88		246760	104372	113147	0	115061	263328	0	216615	216615	48197	0	38771	8000	0	0	0	0	0	0	0		110	2000
311804	0		monster_GBL.png	0	100101	35	0	0		88		411270	68569	110382	0	112509	103103	0	216615	216615	48197	0	38771	8000	0	0	0	0	0	0	0		110	2000
311805	0		monster_GBL.png	0	100101	35	0	0		88		1370900	140174	110382	0	112509	175553	0	216615	216615	48197	0	38771	8000	0	0	0	0	0	0	0		110	2000
311901	3	暗夜猫妖	monster_MN.png	0	100301	2	0	2		89	0	274180	87990	128337	0	118442	79389	0	219768	219768	48898	0	39427	8000	0	0	0	0	0	0	0	220	100302	1100	2048	monster_012_born_0	21012001	21012002	21012008								21012005	21012006				100	100	0								0	50	250	450		100	1	1			0	0	0	2000	1	0
311902	3	哥布林精英	monster_GBLJY.png	0	102801	1	0	2		89	0	233050	69354	127831	0	129819	72986	0	219768	219768	44008	0	39427	8000	0	0	0	0	0	0	0	160	2001	400	1024	monster_018_born	21018001	21018002	21018003	21018004							21018005					100	300	0								0	50	80	300		100	1	1			0	0	0	2000	1.1	0
311903	0		monster_GBL.png	0	100101	35	0	0		89		246760	106206	114827	0	116741	267938	0	219768	219768	48898	0	39427	8000	0	0	0	0	0	0	0		110	2000
311904	0		monster_GBL.png	0	100101	35	0	0		89		411270	69773	112062	0	114189	104907	0	219768	219768	48898	0	39427	8000	0	0	0	0	0	0	0		110	2000
311905	0		monster_GBL.png	0	100101	35	0	0		89		1370900	142639	112062	0	114189	178625	0	219768	219768	48898	0	39427	8000	0	0	0	0	0	0	0		110	2000
312001	3	火焰哥布林	monster_GBL.png	0	100102	1	0	2		89	0	301600	89037	115311	0	117277	119084	0	219768	219768	48898	0	40610	8000	0	0	0	0	0	0	0	170	2001	400	1024	monster_001_red_born_1	21001003	21001014	21001203								21001101	21001102				100	300	0								0	50	80	300		100	1	1			0	0	0	2000	1	0
312002	3	冰霜哥布林	monster_GBL.png	0	100104	2	0	1		89	0	256360	77977	114800	0	116805	109479	0	219768	219768	48898	0	40610	8000	0	0	0	0	0	0	0	140	2001	1000	1024	monster_001_blue_born_2	21001007	21001017	21001205								21001103	21001104				400	0	0								0	100	600	900		100	1	1			0	0	0	2000	1	0
312003	0		monster_GBL.png	0	100101	35	0	0		89		271440	107471	113267	0	115390	267938	0	219768	219768	48898	0	40610	8000	0	0	0	0	0	0	0		110	2000
312004	0		monster_GBL.png	0	100101	35	0	0		89		452400	70604	110201	0	112559	104907	0	219768	219768	48898	0	40610	8000	0	0	0	0	0	0	0		110	2000
312005	3	黄金哥布林	monster_GBL.png	0	100103	1	0	0		89	0	1508000	149432	112911	0	115327	178625	0	219768	219768	48898	0	40610	8000	0	0	0	0	0	0	0	700	2002	400	1024	monster_001_yellow_born_0	21001005	21001019	21001202													100	0	0								100	150	600	900		100	1	1			0	0	0	2000	1	0
312101	3	投掷哥布林	monster_TZGBL.png	0	101601	4	0	1		90		271440	0	125479	89061	127445	0	83317	233899	233899	52038	0	41363	8000	0	0	0	0	0	0	0	115	2004	2000	1024	monster_007_born_0	21007001	21007002	21007003	0	0						21007005	21007006	0	0	0	100	100	0								0	100	180	750		100	1	1			0	0	0	2000	1	0
312102	3	炸弹哥布林	monster_ZDGBL.png	0	102001	1	0	1		90	0	230724	0	118720	86163	120624	0	68938	233899	233899	52038	0	41363	8000	0	0	0	0	0	0	0	200	2002	400	1024	monster_010_born_0	21010001	21010008	21010002								21010004	21010007				100	0	0								0	100	800	900		100	1	1			0	0	0	2000	0.9	0
312103	0		monster_GBL.png	0	100101	35	0	0		90		271440	112908	123435	0	125558	281196	0	233899	233899	52038	0	41363	8000	0	0	0	0	0	0	0		110	2000
312104	0		monster_GBL.png	0	100101	35	0	0		90		452400	74156	120369	0	122727	110099	0	233899	233899	52038	0	41363	8000	0	0	0	0	0	0	0		110	2000
312105	0		monster_GBL.png	0	100101	35	0	0		90		1508000	151659	120369	0	122727	187464	0	233899	233899	52038	0	41363	8000	0	0	0	0	0	0	0		110	2000
312201	3	红龙幼崽	monster_FL.png	0	102201	107	0	2		91	0	241280	96492	129975	0	131941	128904	0	228729	228729	53565	0	42736	8000	0	0	0	0	0	0	0	250	102202	1000	800	monster_014_born	21014001	21014002	21014003													500	200	500								0	50	200	450		100	3	1			0	0	0	2000	1	0
312202	0		monster_GBL.png	0	100101	35	0	0		91		256360	84497	129464	0	131469	118508	0	240767	240767	53565	0	42736	8000	0	0	0	0	0	0	0		110	2000
312203	0		monster_GBL.png	0	100101	35	0	0		91		271440	116483	127931	0	130054	290033	0	240767	240767	53565	0	42736	8000	0	0	0	0	0	0	0		110	2000
312204	0		monster_GBL.png	0	100101	35	0	0		91		452400	76501	124865	0	127224	113558	0	240767	240767	53565	0	42736	8000	0	0	0	0	0	0	0		110	2000
312205	0		monster_GBL.png	0	100101	35	0	0		91		1508000	156466	124865	0	127224	193356	0	240767	240767	53565	0	42736	8000	0	0	0	0	0	0	0		110	2000
312301	3	火焰元素	monster_HYJS.png	0	102101	20	0	2		91	0	315172	0	128465	97608	130644	0	94530	240767	240767	53565	0	44018	8000	0	0	0	0	0	0	0	155	102102	900	950	monster_019_born_fire	21019001	21019002									21019004	21019005	21019007			100	200									0	50	150	1024		100	3	1			0	0	0	2000	1	0
312302	3	凶灵	monster_YL.png	0	102502	22	0	1		91	0	253800	0	127897	85845	143133	0	63204	240767	240767	53565	0	44018	8000	0	0	0	0	0	0	0	110	2002	700	950	monster_017_born	21017001	21017003									21017004	21017005														0	100	180	750		100	1	1			0	0	0	2000	1.1	0
312303	0		monster_GBL.png	0	100101	35	0	0		91		298580	117854	126198	0	128552	290033	0	240767	240767	53565	0	44018	8000	0	0	0	0	0	0	0		110	2000
312304	0		monster_GBL.png	0	100101	35	0	0		91		497640	77401	122797	0	125413	113558	0	240767	240767	53565	0	44018	8000	0	0	0	0	0	0	0		110	2000
312305	0		monster_GBL.png	0	100101	35	0	0		91		1658800	158307	122797	0	125413	193356	0	240767	240767	53565	0	44018	8000	0	0	0	0	0	0	0		110	2000
312401	3	小鹿	monster_LN.png	0	100401	82	0	2		92		331760	0	133529	97462	135709	0	90069	250103	250103	61204	0	44774	8000	0	0	0	0	0	0	0	110	2001	1100	500	monster_011_born_0	21011001	21011002									21011005					200	200	100								0	50	350	500		100	1	1			0	0	0	2000	1	0
312402	3	炸弹哥布林	monster_ZDGBL.png	0	102001	1	0	2		92	0	253800	0	126314	94285	128426	0	74525	250103	250103	55640	0	44774	8000	0	0	0	0	0	0	0	200	2002	400	1024	monster_010_born_0	21010001	21010008	21010002								21010004	21010007				100	0	0								0	50	800	900		100	1	1			0	0	0	2000	0.9	0
312403	0		monster_GBL.png	0	100101	35	0	0		92		298580	123568	131262	0	133617	303983	0	250103	250103	55640	0	44774	8000	0	0	0	0	0	0	0		110	2000
312404	0		monster_GBL.png	0	100101	35	0	0		92		497640	81146	127861	0	130477	119019	0	250103	250103	55640	0	44774	8000	0	0	0	0	0	0	0		110	2000
312405	0		monster_GBL.png	0	100101	35	0	0		92		1658800	165990	127861	0	130477	202655	0	250103	250103	55640	0	44774	8000	0	0	0	0	0	0	0		110	2000
312501	3	牛头战士	monster_PTNTG.png	0	101901	12	0	2		93	0	431288	111679	144850	0	147030	68743	0	269378	269378	41947	0	48907	8000	0	0	0	0	0	0	0	145	2001	1100	1024	monster_008_dash	21008001	21008003	21008010								21008008	21008005	21008006			100	100	0								0	50	180	750		100	1	1			0	0	0	2000	1.1	0
312502	3	牛头酋长	monster_NTRTZ.png	0	101801	110	0	1		93	0	366600	97788	144283	0	146506	63199	0	269378	269378	41947	0	48907	8000	0	0	0	0	0	0	0	125	101802	700	800	monster_boss_004_born_0	22004001	22004002	22004003	22004004							22004005	22004008	22004009			100	100	100								0	100	150	650		100	3	1			0	0	0	2000	1	0
312503	0		monster_GBL.png	0	100101	35	0	0		93		298580	134832	142583	0	144937	331439	0	269378	269378	59924	0	48907	8000	0	0	0	0	0	0	0		110	2000
312504	0		monster_GBL.png	0	100101	35	0	0		93		497640	88527	139182	0	141798	129770	0	269378	269378	59924	0	48907	8000	0	0	0	0	0	0	0		110	2000
312505	3	流浪剑客	monster_LLJK.png	0	102601	245	0	0		93	0	1658800	202726	140880	0	143527	147306	0	269378	269378	59924	0	48907	8000	0	0	0	0	0	0	0	300	102601	800	800	monster_boss_013_born_0	22013001	22013002	22013003	22013004	22013005											100	100	100								100	150	200	450		100	3	1			0	0	0	2000	1	0
312601	3	峡谷树人	monster_SR.png	0	103101	15	0	1		93	0	474422	90382	147465	86058	149956	0	0	269378	269378	89886	0	50374	8000	0	0	0	0	0	0	0	110	103102	700	750	monster_boss_016_born	21031001	21031002	21031003								21031004					100	300	0								0	100	150	650		100	3	1			0	0	0	2000	0.8	0
312602	3	哥布林精英	monster_GBLJY.png	0	102801	1	0	1		93	0	310200	89033	156796	0	159508	90284	0	269378	269378	53932	0	50374	8000	0	0	0	0	0	0	0	160	2001	400	1024	monster_018_born	21018001	21018002	21018003	21018004							21018005					100	300	0								0	100	80	300		100	1	1			0	0	0	2000	1.1	0
312603	0		monster_GBL.png	0	100101	35	0	0		93		328450	136399	140656	0	143267	331439	0	269378	269378	59924	0	50374	8000	0	0	0	0	0	0	0		110	2000
312604	0		monster_GBL.png	0	100101	35	0	0		93		547410	89556	136885	0	139786	129770	0	269378	269378	59924	0	50374	8000	0	0	0	0	0	0	0		110	2000
312605	0		monster_GBL.png	0	100101	35	0	0		93		1824700	183243	136885	0	139786	220959	0	269378	269378	59924	0	50374	8000	0	0	0	0	0	0	0		110	2000
312701	3	黄金哥布林	monster_GBL.png	0	100103	1	0	2		94	0	364940	118102	148613	0	151030	153944	0	279344	279344	62139	0	51092	8000	0	0	0	0	0	0	0	700	2002	400	1024	monster_001_yellow_born_0	21001005	21001019	21001202													100	0	0								0	50	600	900		100	1	1			0	0	0	2000	1	0
312702	0		monster_GBL.png	0	100101	35	0	0		94		310200	103408	147984	0	150450	141530	0	279344	279344	62139	0	51092	8000	0	0	0	0	0	0	0		110	2000
312703	0		monster_GBL.png	0	100101	35	0	0		94		328450	142590	146098	0	148709	346374	0	279344	279344	62139	0	51092	8000	0	0	0	0	0	0	0		110	2000
312704	0		monster_GBL.png	0	100101	35	0	0		94		547410	93613	142328	0	145229	135617	0	279344	279344	62139	0	51092	8000	0	0	0	0	0	0	0		110	2000
312705	0		monster_GBL.png	0	100101	35	0	0		94		1824700	191568	142328	0	145229	230916	0	279344	279344	62139	0	51092	8000	0	0	0	0	0	0	0		110	2000
312801	3	赤尾蝎人	monster_XZN.png	0	100801	55	0	2		95	0	364940	123327	161550	0	163967	107078	0	296519	296519	65955	0	63946	8000	0	0	0	0	0	0	0	130	2001	800	2000	monster_002_born_0	21002001	21002002									21002004	21002005				100	0	0								0	50	500	750		100	1	1			0	0	0	2000	1	0
312802	3	炎猫妖	monster_YMY.png	0	103301	22	0	1		95	0	310200	107976	160921	103252	163387	98443	98443	296519	296519	65955	0	53288	8000	0	0	0	0	0	0	0	300	103302	700	2048	monster_021_born	21103301	21103302	21103303								21103304	21103305	21103306			100	100	0								0	100	250	450		100	1	1			0	0	0	2000	1	0
312803	0		monster_GBL.png	0	100101	35	0	0		95		328450	148912	159036	0	161646	361389	0	296519	296519	65955	0	53288	8000	0	0	0	0	0	0	0		110	2000
312804	0		monster_GBL.png	0	100101	35	0	0		95		547410	97742	155265	0	158166	141497	0	296519	296519	65955	0	53288	8000	0	0	0	0	0	0	0		110	2000
312805	0		monster_GBL.png	0	100101	35	0	0		95		1824700	200083	155265	0	158166	240926	0	296519	296519	65955	0	53288	8000	0	0	0	0	0	0	0		110	2000
312901	3	荒野秃鹰	monster_TY.png	0	102701	10	0	2		95	0	361296	0	159684	122335	162365	0	107078	296519	296519	65955	0	54887	8000	0	0	0	0	0	0	0	300	2001	890	2000	monster_boss_014_born_0	22014001	22014002	22014003													100	0	0								0	50	50	200		100	1	1			0	0	0	2000	1	0
312902	3	野猪	monster_YZ.png	0	102301	15	0	2		95	0	341220	109217	158988	0	161722	98443	0	296519	296519	65955	0	54887	8000	0	0	0	0	0	0	0	320	102302	700	2048	monster_006_born	21006001	21006003									21006002	21007006				100	100	0								0	50	400	900		100	1	1			0	0	0	2000	1	0
312903	0		monster_GBL.png	0	100101	35	0	0		95		361300	150624	156896	0	159791	361389	0	296519	296519	65955	0	54887	8000	0	0	0	0	0	0	0		110	2000
312904	0		monster_GBL.png	0	100101	35	0	0		95		602160	98865	152715	0	155932	141497	0	296519	296519	65955	0	54887	8000	0	0	0	0	0	0	0		110	2000
312905	0		monster_GBL.png	0	100101	35	0	0		95		2007200	202383	152715	0	155932	240926	0	296519	296519	65955	0	54887	8000	0	0	0	0	0	0	0		110	2000
313001	3	野猪	monster_YZ.png	0	102301	15	0	2		96	0	401440	128442	164968	0	167648	110236	0	304582	304582	67748	0	54935	8000	0	0	0	0	0	0	0	320	102302	700	2048	monster_006_born	21006001	21006003									21006002	21007006				100	100	0								0	50	400	900		100	1	1			0	0	0	2000	1	0
313002	3	强壮野猪	monster_YZ.png	0	102301	15	0	1		96	0	341220	112452	164271	0	167005	101346	0	304582	304582	67748	0	54935	8000	0	0	0	0	0	0	0	320	102301	700	2048	monster_006_born	21006001										21006002					100	100	0								0	100	400	900		100	1	1			0	0	0	2000	1.1	0
313003	0		monster_GBL.png	0	100101	35	0	0		96		361300	155091	162179	0	165074	372045	0	304582	304582	67748	0	54935	8000	0	0	0	0	0	0	0		110	2000
313004	0		monster_GBL.png	0	100101	35	0	0		96		602160	101793	157998	0	161215	145668	0	304582	304582	67748	0	54935	8000	0	0	0	0	0	0	0		110	2000
313005	3	火焰野猪	monster_YZ.png	0	103001	18	0	0		96	0	2007200	215495	161790	0	165084	165354	0	304582	304582	67748	0	54935	8000	0	0	0	0	0	0	0	110	2001	700	750	monster_020_born	21021001	21021002									21021004					100	300	0								100	150	150	650		100	3	1			0	0	0	2000	1	0
313101	3	冰霜狼人亚种	monster_BSLR.png	0	100701	2	0	1		97	0	401440	133692	161951	101831	164498	91771	0	314623	314623	69979	0	57145	8000	0	0	0	0	0	0	0	110	2003	1100	750	monster_004_born_0	21004001	21004014	21004015								21004007					100	200	300								0	100	200	650		100	3	1			0	0	0	2000	1.2	0
313102	3	强壮野猪	monster_YZ.png	0	102301	15	0	1		97	0	341220	117046	169779	0	172513	105463	0	314623	314623	69979	0	57145	8000	0	0	0	0	0	0	0	320	102301	700	2048	monster_006_born	21006001										21006002					100	100	0								0	100	400	900		100	1	1			0	0	0	2000	1.1	0
313103	0		monster_GBL.png	0	100101	35	0	0		97		361300	161434	167687	0	170582	387161	0	314623	314623	69979	0	57145	8000	0	0	0	0	0	0	0		110	2000
313104	0		monster_GBL.png	0	100101	35	0	0		97		602160	105949	163506	0	166723	151587	0	314623	314623	69979	0	57145	8000	0	0	0	0	0	0	0		110	2000
313105	0		monster_GBL.png	0	100101	35	0	0		97		2007200	216920	163506	0	166723	258107	0	314623	314623	69979	0	57145	8000	0	0	0	0	0	0	0		110	2000
313201	3	牛头战士	monster_PTNTG.png	0	101901	12	0	2		97	0	574067	135211	168326	0	171298	80300	0	314623	314623	48985	0	58860	8000	0	0	0	0	0	0	0	145	2001	1100	1024	monster_008_dash	21008001	21008003	21008010								21008008	21008005	21008006			100	100	0								0	50	180	750		100	1	1			0	0	0	2000	1.1	0
313202	0		monster_GBL.png	0	100101	35	0	0		97		375350	118376	167554	0	170585	158195	0	314623	314623	69979	0	58860	8000	0	0	0	0	0	0	0		110	2000
313203	0		monster_GBL.png	0	100101	35	0	0		97		397430	163269	165235	0	168445	387161	0	314623	314623	69979	0	58860	8000	0	0	0	0	0	0	0		110	2000
313204	0		monster_GBL.png	0	100101	35	0	0		97		662390	107153	160598	0	164165	151587	0	314623	314623	69979	0	58860	8000	0	0	0	0	0	0	0		110	2000
313205	0		monster_GBL.png	0	100101	35	0	0		97		2207950	219385	160598	0	164165	258107	0	314623	314623	69979	0	58860	8000	0	0	0	0	0	0	0		110	2000
313301	3	战斗佣兵	monster_ZF.png	0	3016	56	0	2		98	0	441590	145188	179610	0	182582	123126	0	333882	333882	74260	0	61421	8000	0	0	0	0	0	0	0	300	30163	800	1024	card_016_born	23017001															100	100	0								0	50	180	750		100	1	1			0	0	0	2000	1	0
313302	3	魔化武尊	monster_MHWZ.png	0	101101	33	0	1		98	0	356583	133461	187779	0	181869	90557	0	300494	333882	74260	0	61421	8000	0	0	0	0	0	0	0	300	101102	800	800	monster_boss_003_born_2	22003001	22003002	22003003	22003004	22003012						22003006	22003007	22003010			100	100	100								0	100	200	450		100	3	1			0	0	0	2000	1	0
313303	0		monster_GBL.png	0	100101	35	0	0		98		397430	175325	176519	0	179729	415550	0	333882	333882	74260	0	61421	8000	0	0	0	0	0	0	0		110	2000
