道具组id	道具类型	道具id	道具名称	道具数量	道具权重
404095	1	42303019	人间极皇头盔	1	13
404095	1	42403019	无尽之火头盔	1	13
404095	1	42104019	血迹泛滥长靴	1	13
404095	1	42204019	雷狼暴怒长靴	1	13
404095	1	42304019	人皇告诫长靴	1	13
404095	1	42404019	远古精灵长靴	1	13
404095	1	42105019	神隐剑宗长裤	1	13
404095	1	42205019	远古王者长裤	1	13
404095	1	42305019	强者寄魂长裤	1	13
404095	1	42405019	寒月敛光长裤	1	13
404097	1	42102020	剑宗再临战袍	1	25
404097	1	42202020	梦幻枪神夹克	1	25
404097	1	42302020	泰坦之眼胸甲	1	25
404097	1	42402020	神祗之吻法袍	1	25
404097	1	42103020	剑宗弑天头盔	1	25
404097	1	42203020	凤凰之眸帽子	1	25
404097	1	42303020	不灭战神头盔	1	25
404097	1	42403020	逆转星辰头盔	1	25
404097	1	42104020	驭天龙骨长靴	1	25
404097	1	42204020	远古枪神长靴	1	25
404097	1	42304020	不灭战神长靴	1	25
404097	1	42404020	撒旦诱惑长靴	1	25
404097	1	42105020	降魔诛心长裤	1	25
404097	1	42205020	时光之枪长裤	1	25
404097	1	42305020	天启灭灵长裤	1	25
404097	1	42405020	末日天祈护腿	1	25
404098	1	42102020	剑宗再临战袍	1	13
404098	1	42202020	梦幻枪神夹克	1	13
404098	1	42302020	泰坦之眼胸甲	1	13
404098	1	42402020	神祗之吻法袍	1	13
404098	1	42103020	剑宗弑天头盔	1	13
404098	1	42203020	凤凰之眸帽子	1	13
404098	1	42303020	不灭战神头盔	1	13
404098	1	42403020	逆转星辰头盔	1	13
404098	1	42104020	驭天龙骨长靴	1	13
404098	1	42204020	远古枪神长靴	1	13
404098	1	42304020	不灭战神长靴	1	13
404098	1	42404020	撒旦诱惑长靴	1	13
404098	1	42105020	降魔诛心长裤	1	13
404098	1	42205020	时光之枪长裤	1	13
404098	1	42305020	天启灭灵长裤	1	13
404098	1	42405020	末日天祈护腿	1	13
404099	1	42102020	剑宗再临战袍	1	13
404099	1	42202020	梦幻枪神夹克	1	13
404099	1	42302020	泰坦之眼胸甲	1	13
404099	1	42402020	神祗之吻法袍	1	13
404099	1	42103020	剑宗弑天头盔	1	13
404099	1	42203020	凤凰之眸帽子	1	13
404099	1	42303020	不灭战神头盔	1	13
404099	1	42403020	逆转星辰头盔	1	13
404099	1	42104020	驭天龙骨长靴	1	13
404099	1	42204020	远古枪神长靴	1	13
404099	1	42304020	不灭战神长靴	1	13
404099	1	42404020	撒旦诱惑长靴	1	13
404099	1	42105020	降魔诛心长裤	1	13
404099	1	42205020	时光之枪长裤	1	13
404099	1	42305020	天启灭灵长裤	1	13
404099	1	42405020	末日天祈护腿	1	13
404100	1	42102020	剑宗再临战袍	1	13
404100	1	42202020	梦幻枪神夹克	1	13
404100	1	42302020	泰坦之眼胸甲	1	13
404100	1	42402020	神祗之吻法袍	1	13
404100	1	42103020	剑宗弑天头盔	1	13
404100	1	42203020	凤凰之眸帽子	1	13
404100	1	42303020	不灭战神头盔	1	13
404100	1	42403020	逆转星辰头盔	1	13
404100	1	42104020	驭天龙骨长靴	1	13
404100	1	42204020	远古枪神长靴	1	13
404100	1	42304020	不灭战神长靴	1	13
404100	1	42404020	撒旦诱惑长靴	1	13
404100	1	42105020	降魔诛心长裤	1	13
404100	1	42205020	时光之枪长裤	1	13
404100	1	42305020	天启灭灵长裤	1	13
404100	1	42405020	末日天祈护腿	1	13
404003	1	43002001	蛛丝衬衫	1	250
404003	1	43003001	哥布林骨盔	1	250
404003	1	43004001	蛛丝薄靴	1	250
404003	1	43005001	蛛丝长裤	1	250
404004	1	43002001	蛛丝衬衫	1	250
404004	1	43003001	哥布林骨盔	1	250
404004	1	43004001	蛛丝薄靴	1	250
404004	1	43005001	蛛丝长裤	1	250
404005	1	43002001	蛛丝衬衫	1	250
404005	1	43003001	哥布林骨盔	1	250
404005	1	43004001	蛛丝薄靴	1	250
404005	1	43005001	蛛丝长裤	1	250
404008	1	43002002	红炎长袍	1	250
404008	1	43003002	精灵头盔	1	250
404008	1	43004002	狼人皮靴	1	250
404008	1	43005002	猫妖皮毛短裤	1	250
404009	1	43002002	红炎长袍	1	250
404009	1	43003002	精灵头盔	1	250
404009	1	43004002	狼人皮靴	1	250
404009	1	43005002	猫妖皮毛短裤	1	250
404010	1	43002002	红炎长袍	1	250
404010	1	43003002	精灵头盔	1	250
404010	1	43004002	狼人皮靴	1	250
404010	1	43005002	猫妖皮毛短裤	1	250
404013	1	43002003	牛头怪鬃毛衫	1	250
404013	1	43003003	吼叫头盔	1	250
404013	1	43004003	精灵短靴	1	250
404013	1	43005003	战士绑腿	1	250
404014	1	43002003	牛头怪鬃毛衫	1	250
404014	1	43003003	吼叫头盔	1	250
404014	1	43004003	精灵短靴	1	250
404014	1	43005003	战士绑腿	1	250
404015	1	43002003	牛头怪鬃毛衫	1	250
404015	1	43003003	吼叫头盔	1	250
404015	1	43004003	精灵短靴	1	250
404015	1	43005003	战士绑腿	1	250
404018	1	43002004	狼人皮毛外套	1	125
404018	1	43003004	幽灵愤怒头盔	1	125
404018	1	43004004	祝福之靴	1	125
404018	1	43005004	幽灵护腿	1	125
404019	1	43002004	狼人皮毛外套	1	125
404019	1	43003004	幽灵愤怒头盔	1	125
404019	1	43004004	祝福之靴	1	125
404019	1	43005004	幽灵护腿	1	125
404020	1	43002004	狼人皮毛外套	1	125
404020	1	43003004	幽灵愤怒头盔	1	125
404020	1	43004004	祝福之靴	1	125
404020	1	43005004	幽灵护腿	1	125
404023	1	43102005	普通剑客上衣	1	32
404023	1	43202005	神枪手上衣	1	32
404023	1	43302005	格斗常服	1	32
404023	1	43402005	魔法学者长袍	1	32
404023	1	43103005	纯白剑客头盔	1	32
404023	1	43203005	山鹰轻盔	1	32
404023	1	43303005	斗者头盔	1	32
404023	1	43403005	魔星帽子	1	32
404023	1	43104005	剑客靴子	1	32
404023	1	43204005	飞鹰靴子	1	32
404023	1	43304005	斗者短靴	1	32
404023	1	43404005	魔星长靴	1	32
404023	1	43105005	剑客长裤	1	32
404023	1	43205005	飞鹰长裤	1	32
404023	1	43305005	斗者长裤	1	32
404023	1	43405005	魔星长裤	1	32
404024	1	43102005	普通剑客上衣	1	32
404024	1	43202005	神枪手上衣	1	32
404024	1	43302005	格斗常服	1	32
404024	1	43402005	魔法学者长袍	1	32
404024	1	43103005	纯白剑客头盔	1	32
404024	1	43203005	山鹰轻盔	1	32
404024	1	43303005	斗者头盔	1	32
404024	1	43403005	魔星帽子	1	32
404024	1	43104005	剑客靴子	1	32
404024	1	43204005	飞鹰靴子	1	32
404024	1	43304005	斗者短靴	1	32
404024	1	43404005	魔星长靴	1	32
404024	1	43105005	剑客长裤	1	32
404024	1	43205005	飞鹰长裤	1	32
404024	1	43305005	斗者长裤	1	32
404024	1	43405005	魔星长裤	1	32
404025	1	43102005	普通剑客上衣	1	32
404025	1	43202005	神枪手上衣	1	32
404025	1	43302005	格斗常服	1	32
404025	1	43402005	魔法学者长袍	1	32
404025	1	43103005	纯白剑客头盔	1	32
404025	1	43203005	山鹰轻盔	1	32
404025	1	43303005	斗者头盔	1	32
404025	1	43403005	魔星帽子	1	32
404025	1	43104005	剑客靴子	1	32
404025	1	43204005	飞鹰靴子	1	32
404025	1	43304005	斗者短靴	1	32
404025	1	43404005	魔星长靴	1	32
404025	1	43105005	剑客长裤	1	32
404025	1	43205005	飞鹰长裤	1	32
404025	1	43305005	斗者长裤	1	32
404025	1	43405005	魔星长裤	1	32
404028	1	43102006	疯狂剑客上衣	1	38
404028	1	43202006	射手之星马甲	1	38
404028	1	43302006	格斗武服	1	38
404028	1	43402006	魔法能者长袍	1	38
404028	1	43103006	疯狂剑客头盔	1	38
404028	1	43203006	苍蝇轻盔	1	38
404028	1	43303006	斗灵头盔	1	38
404028	1	43403006	魔魂帽子	1	38
404028	1	43104006	剑神靴子	1	38
404028	1	43204006	山鹰靴子	1	38
404028	1	43304006	斗灵短靴	1	38
404028	1	43404006	魔魂长靴	1	38
404028	1	43105006	剑神长裤	1	38
404028	1	43205006	山鹰长裤	1	38
404028	1	43305006	斗灵长裤	1	38
404028	1	43405006	魔魂长裤	1	38
404029	1	43102006	疯狂剑客上衣	1	38
404029	1	43202006	射手之星马甲	1	38
404029	1	43302006	格斗武服	1	38
404029	1	43402006	魔法能者长袍	1	38
404029	1	43103006	疯狂剑客头盔	1	38
404029	1	43203006	苍蝇轻盔	1	38
404029	1	43303006	斗灵头盔	1	38
404029	1	43403006	魔魂帽子	1	38
404029	1	43104006	剑神靴子	1	38
404029	1	43204006	山鹰靴子	1	38
404029	1	43304006	斗灵短靴	1	38
404029	1	43404006	魔魂长靴	1	38
404029	1	43105006	剑神长裤	1	38
404029	1	43205006	山鹰长裤	1	38
404029	1	43305006	斗灵长裤	1	38
404029	1	43405006	魔魂长裤	1	38
404030	1	43102006	疯狂剑客上衣	1	38
404030	1	43202006	射手之星马甲	1	38
404030	1	43302006	格斗武服	1	38
404030	1	43402006	魔法能者长袍	1	38
404030	1	43103006	疯狂剑客头盔	1	38
404030	1	43203006	苍蝇轻盔	1	38
404030	1	43303006	斗灵头盔	1	38
404030	1	43403006	魔魂帽子	1	38
404030	1	43104006	剑神靴子	1	38
404030	1	43204006	山鹰靴子	1	38
404030	1	43304006	斗灵短靴	1	38
404030	1	43404006	魔魂长靴	1	38
404030	1	43105006	剑神长裤	1	38
404030	1	43205006	山鹰长裤	1	38
404030	1	43305006	斗灵长裤	1	38
404030	1	43405006	魔魂长裤	1	38
404033	1	43102007	归隐剑客上衣	1	38
404033	1	43202007	血枪手夹克	1	38
404033	1	43302007	格斗金衫	1	38
404033	1	43402007	魔法智者长袍	1	38
404033	1	43103007	归隐剑客头盔	1	38
404033	1	43203007	神鹰轻盔	1	38
404033	1	43303007	斗神头盔	1	38
404033	1	43403007	魔灵帽子	1	38
404033	1	43104007	剑宗靴子	1	38
404033	1	43204007	神鹰靴子	1	38
404033	1	43304007	斗神短靴	1	38
404033	1	43404007	魔灵长靴	1	38
404033	1	43105007	剑宗长裤	1	38
404033	1	43205007	神鹰长裤	1	38
404033	1	43305007	斗神长裤	1	38
404033	1	43405007	魔灵长裤	1	38
404034	1	43102007	归隐剑客上衣	1	38
404034	1	43202007	血枪手夹克	1	38
404034	1	43302007	格斗金衫	1	38
404034	1	43402007	魔法智者长袍	1	38
404034	1	43103007	归隐剑客头盔	1	38
404034	1	43203007	神鹰轻盔	1	38
404034	1	43303007	斗神头盔	1	38
404034	1	43403007	魔灵帽子	1	38
404034	1	43104007	剑宗靴子	1	38
404034	1	43204007	神鹰靴子	1	38
404034	1	43304007	斗神短靴	1	38
404034	1	43404007	魔灵长靴	1	38
404034	1	43105007	剑宗长裤	1	38
404034	1	43205007	神鹰长裤	1	38
404034	1	43305007	斗神长裤	1	38
404034	1	43405007	魔灵长裤	1	38
404035	1	43102007	归隐剑客上衣	1	38
404035	1	43202007	血枪手夹克	1	38
404035	1	43302007	格斗金衫	1	38
404035	1	43402007	魔法智者长袍	1	38
404035	1	43103007	归隐剑客头盔	1	38
404035	1	43203007	神鹰轻盔	1	38
404035	1	43303007	斗神头盔	1	38
404035	1	43403007	魔灵帽子	1	38
404035	1	43104007	剑宗靴子	1	38
404035	1	43204007	神鹰靴子	1	38
404035	1	43304007	斗神短靴	1	38
404035	1	43404007	魔灵长靴	1	38
404035	1	43105007	剑宗长裤	1	38
404035	1	43205007	神鹰长裤	1	38
404035	1	43305007	斗神长裤	1	38
404035	1	43405007	魔灵长裤	1	38
404038	1	43102008	紫衫螺纹上衣	1	38
404038	1	43202008	烟雾弹皮衣	1	38
404038	1	43302008	贤者短衫	1	38
404038	1	43402008	神圣魔能长袍	1	38
404038	1	43103008	极影头盔	1	38
404038	1	43203008	蛛丝防震帽子	1	38
404038	1	43303008	武圣头盔	1	38
404038	1	43403008	魔法学者帽子	1	38
404038	1	43104008	龙跃战靴	1	38
404038	1	43204008	力敏靴子	1	38
404038	1	43304008	武圣短靴	1	38
404038	1	43404008	魔法学者短靴	1	38
404038	1	43105008	龙跃长裤	1	38
404038	1	43205008	力敏长裤	1	38
404038	1	43305008	武圣长裤	1	38
404038	1	43405008	魔法学者短裤	1	38
404039	1	43102008	紫衫螺纹上衣	1	38
404039	1	43202008	烟雾弹皮衣	1	38
404039	1	43302008	贤者短衫	1	38
404039	1	43402008	神圣魔能长袍	1	38
404039	1	43103008	极影头盔	1	38
404039	1	43203008	蛛丝防震帽子	1	38
404039	1	43303008	武圣头盔	1	38
404039	1	43403008	魔法学者帽子	1	38
404039	1	43104008	龙跃战靴	1	38
404039	1	43204008	力敏靴子	1	38
404039	1	43304008	武圣短靴	1	38
404039	1	43404008	魔法学者短靴	1	38
404039	1	43105008	龙跃长裤	1	38
404039	1	43205008	力敏长裤	1	38
404039	1	43305008	武圣长裤	1	38
404039	1	43405008	魔法学者短裤	1	38
404040	1	43102008	紫衫螺纹上衣	1	38
404040	1	43202008	烟雾弹皮衣	1	38
404040	1	43302008	贤者短衫	1	38
404040	1	43402008	神圣魔能长袍	1	38
404040	1	43103008	极影头盔	1	38
404040	1	43203008	蛛丝防震帽子	1	38
404040	1	43303008	武圣头盔	1	38
404040	1	43403008	魔法学者帽子	1	38
404040	1	43104008	龙跃战靴	1	38
404040	1	43204008	力敏靴子	1	38
404040	1	43304008	武圣短靴	1	38
404040	1	43404008	魔法学者短靴	1	38
404040	1	43105008	龙跃长裤	1	38
404040	1	43205008	力敏长裤	1	38
404040	1	43305008	武圣长裤	1	38
404040	1	43405008	魔法学者短裤	1	38
404043	1	43102009	一剑倾城胸甲	1	38
404043	1	43202009	血之阵地皮衣	1	38
404043	1	43302009	惩戒反击上衣	1	38
404043	1	43402009	守护者狼皮袍	1	38
404043	1	43103009	龙跃头盔	1	38
404043	1	43203009	突袭者轻盔	1	38
404043	1	43303009	极致武圣头盔	1	38
404043	1	43403009	古灵精怪帽子	1	38
404043	1	43104009	黑暗君主短靴	1	38
404043	1	43204009	天界之靴	1	38
404043	1	43304009	极致武圣短靴	1	38
404043	1	43404009	惩戒者长靴	1	38
404043	1	43105009	黑暗君主长裤	1	38
404043	1	43205009	天界长裤	1	38
404043	1	43305009	极致武圣长裤	1	38
404043	1	43405009	惩戒者长裤	1	38
404044	1	43102009	一剑倾城胸甲	1	38
404044	1	43202009	血之阵地皮衣	1	38
404044	1	43302009	惩戒反击上衣	1	38
404044	1	43402009	守护者狼皮袍	1	38
404044	1	43103009	龙跃头盔	1	38
404044	1	43203009	突袭者轻盔	1	38
404044	1	43303009	极致武圣头盔	1	38
404044	1	43403009	古灵精怪帽子	1	38
404044	1	43104009	黑暗君主短靴	1	38
404044	1	43204009	天界之靴	1	38
404044	1	43304009	极致武圣短靴	1	38
404044	1	43404009	惩戒者长靴	1	38
404044	1	43105009	黑暗君主长裤	1	38
404044	1	43205009	天界长裤	1	38
404044	1	43305009	极致武圣长裤	1	38
404044	1	43405009	惩戒者长裤	1	38
404045	1	43102009	一剑倾城胸甲	1	38
404045	1	43202009	血之阵地皮衣	1	38
404045	1	43302009	惩戒反击上衣	1	38
404045	1	43402009	守护者狼皮袍	1	38
404045	1	43103009	龙跃头盔	1	38
404045	1	43203009	突袭者轻盔	1	38
404045	1	43303009	极致武圣头盔	1	38
404045	1	43403009	古灵精怪帽子	1	38
404045	1	43104009	黑暗君主短靴	1	38
404045	1	43204009	天界之靴	1	38
404045	1	43304009	极致武圣短靴	1	38
404045	1	43404009	惩戒者长靴	1	38
404045	1	43105009	黑暗君主长裤	1	38
404045	1	43205009	天界长裤	1	38
404045	1	43305009	极致武圣长裤	1	38
404045	1	43405009	惩戒者长裤	1	38
404048	1	43102010	剑影掠燕短衫	1	38
404048	1	43202010	璀璨辉煌风衣	1	38
404048	1	43302010	潮涌念气长袍	1	38
404048	1	43402010	雪山圣灵长袍	1	38
404048	1	43103010	虚空头盔	1	38
404048	1	43203010	暴龙轻盔	1	38
404048	1	43303010	地下搏击头盔	1	38
404048	1	43403010	战灵头盔	1	38
404048	1	43104010	天帝长靴	1	38
404048	1	43204010	射杀者靴子	1	38
404048	1	43304010	地下搏击头盔	1	38
404048	1	43404010	苍穹之泪长靴	1	38
404048	1	43105010	天帝长裤	1	38
404048	1	43205010	射杀者长裤	1	38
404048	1	43305010	地下搏击长裤	1	38
404048	1	43405010	魔法导师长裤	1	38
404049	1	43102010	剑影掠燕短衫	1	38
404049	1	43202010	璀璨辉煌风衣	1	38
404049	1	43302010	潮涌念气长袍	1	38
404049	1	43402010	雪山圣灵长袍	1	38
404049	1	43103010	虚空头盔	1	38
404049	1	43203010	暴龙轻盔	1	38
404049	1	43303010	地下搏击头盔	1	38
404049	1	43403010	战灵头盔	1	38
404049	1	43104010	天帝长靴	1	38
404049	1	43204010	射杀者靴子	1	38
404049	1	43304010	地下搏击头盔	1	38
404049	1	43404010	苍穹之泪长靴	1	38
404049	1	43105010	天帝长裤	1	38
404049	1	43205010	射杀者长裤	1	38
404049	1	43305010	地下搏击长裤	1	38
404049	1	43405010	魔法导师长裤	1	38
404050	1	43102010	剑影掠燕短衫	1	38
404050	1	43202010	璀璨辉煌风衣	1	38
404050	1	43302010	潮涌念气长袍	1	38
404050	1	43402010	雪山圣灵长袍	1	38
404050	1	43103010	虚空头盔	1	38
404050	1	43203010	暴龙轻盔	1	38
404050	1	43303010	地下搏击头盔	1	38
404050	1	43403010	战灵头盔	1	38
404050	1	43104010	天帝长靴	1	38
404050	1	43204010	射杀者靴子	1	38
404050	1	43304010	地下搏击头盔	1	38
404050	1	43404010	苍穹之泪长靴	1	38
404050	1	43105010	天帝长裤	1	38
404050	1	43205010	射杀者长裤	1	38
404050	1	43305010	地下搏击长裤	1	38
404050	1	43405010	魔法导师长裤	1	38
404053	1	43102011	流云惊月长衫	1	38
404053	1	43202011	暗纹莽皮马甲	1	38
404053	1	43302011	暴动者布衫	1	38
404053	1	43402011	魔动天流胸甲	1	38
404053	1	43103011	剑心碎尘头盔	1	38
404053	1	43203011	家族遗产帽子	1	38
404053	1	43303011	暗影邪灵头盔	1	38
404053	1	43403011	暗语头盔	1	38
404053	1	43104011	星辰泯灭长靴	1	38
404053	1	43204011	猩红长靴	1	38
404053	1	43304011	贤者皮靴	1	38
404053	1	43404011	冰冷微笑长靴	1	38
404053	1	43105011	织炎长裤	1	38
404053	1	43205011	逐风者长裤	1	38
404053	1	43305011	贤者长裤	1	38
404053	1	43405011	生命收割长裤	1	38
404054	1	43102011	流云惊月长衫	1	38
404054	1	43202011	暗纹莽皮马甲	1	38
404054	1	43302011	暴动者布衫	1	38
404054	1	43402011	魔动天流胸甲	1	38
404054	1	43103011	剑心碎尘头盔	1	38
404054	1	43203011	家族遗产帽子	1	38
404054	1	43303011	暗影邪灵头盔	1	38
404054	1	43403011	暗语头盔	1	38
404054	1	43104011	星辰泯灭长靴	1	38
404054	1	43204011	猩红长靴	1	38
404054	1	43304011	贤者皮靴	1	38
404054	1	43404011	冰冷微笑长靴	1	38
404054	1	43105011	织炎长裤	1	38
404054	1	43205011	逐风者长裤	1	38
404054	1	43305011	贤者长裤	1	38
404054	1	43405011	生命收割长裤	1	38
404055	1	43102011	流云惊月长衫	1	38
404055	1	43202011	暗纹莽皮马甲	1	38
404055	1	43302011	暴动者布衫	1	38
404055	1	43402011	魔动天流胸甲	1	38
404055	1	43103011	剑心碎尘头盔	1	38
404055	1	43203011	家族遗产帽子	1	38
404055	1	43303011	暗影邪灵头盔	1	38
404055	1	43403011	暗语头盔	1	38
404055	1	43104011	星辰泯灭长靴	1	38
404055	1	43204011	猩红长靴	1	38
404055	1	43304011	贤者皮靴	1	38
404055	1	43404011	冰冷微笑长靴	1	38
404055	1	43105011	织炎长裤	1	38
404055	1	43205011	逐风者长裤	1	38
404055	1	43305011	贤者长裤	1	38
404055	1	43405011	生命收割长裤	1	38
404058	1	43102012	天火流心胸甲	1	38
404058	1	43202012	终结者风衣	1	38
404058	1	43302012	貂皮轻裘	1	38
404058	1	43402012	林地之王长袍	1	38
404058	1	43103012	苍狼逐雪头盔	1	38
404058	1	43203012	裂空子弹轻盔	1	38
404058	1	43303012	极术奥义头盔	1	38
404058	1	43403012	清音头盔	1	38
404058	1	43104012	顶天撼地皮靴	1	38
404058	1	43204012	狩猎者长靴	1	38
404058	1	43304012	王者霸权短靴	1	38
404058	1	43404012	秘籍加持长靴	1	38
404058	1	43105012	寒冰蛛丝长裤	1	38
404058	1	43205012	雷霆之怒长裤	1	38
404058	1	43305012	囚徒长裤	1	38
404058	1	43405012	四季元素长裤	1	38
404059	1	43102012	天火流心胸甲	1	38
404059	1	43202012	终结者风衣	1	38
404059	1	43302012	貂皮轻裘	1	38
404059	1	43402012	林地之王长袍	1	38
404059	1	43103012	苍狼逐雪头盔	1	38
404059	1	43203012	裂空子弹轻盔	1	38
404059	1	43303012	极术奥义头盔	1	38
404059	1	43403012	清音头盔	1	38
404059	1	43104012	顶天撼地皮靴	1	38
404059	1	43204012	狩猎者长靴	1	38
404059	1	43304012	王者霸权短靴	1	38
404059	1	43404012	秘籍加持长靴	1	38
404059	1	43105012	寒冰蛛丝长裤	1	38
404059	1	43205012	雷霆之怒长裤	1	38
404059	1	43305012	囚徒长裤	1	38
404059	1	43405012	四季元素长裤	1	38
404060	1	43102012	天火流心胸甲	1	38
404060	1	43202012	终结者风衣	1	38
404060	1	43302012	貂皮轻裘	1	38
404060	1	43402012	林地之王长袍	1	38
404060	1	43103012	苍狼逐雪头盔	1	38
404060	1	43203012	裂空子弹轻盔	1	38
404060	1	43303012	极术奥义头盔	1	38
404060	1	43403012	清音头盔	1	38
404060	1	43104012	顶天撼地皮靴	1	38
404060	1	43204012	狩猎者长靴	1	38
404060	1	43304012	王者霸权短靴	1	38
404060	1	43404012	秘籍加持长靴	1	38
404060	1	43105012	寒冰蛛丝长裤	1	38
